AAPL,BND,EEM,GLD,JPM,SPY,TSM,XOM
47.6546745300293,69.2593002319336,34.11324691772461,141.02000427246094,90.4196548461914,261.3870544433594,36.439083099365234,51.7308349609375
48.705726623535156,69.3169937133789,34.533355712890625,141.72999572753906,91.95133972167969,266.5154724121094,37.004295349121094,53.110313415527344
48.304378509521484,69.19339752197266,34.18183898925781,141.25999450683594,91.8509292602539,264.7000732421875,36.5715446472168,51.980308532714844
48.18181610107422,69.49828338623047,33.77032470703125,142.6300048828125,90.12672424316406,261.47784423828125,36.174129486083984,51.72772216796875
50.22223663330078,69.39115905761719,34.19899368286133,141.77999877929688,91.51611328125,265.54425048828125,36.95131301879883,52.366607666015625
48.72736358642578,69.63837432861328,33.21305847167969,142.75,87.71620178222656,257.69268798828125,35.70606231689453,50.25680160522461
48.4846305847168,69.97624206542969,33.43596649169922,143.6999969482422,88.05099487304688,258.3735656738281,36.085819244384766,49.959632873535156
49.628623962402344,69.90205383300781,33.89892578125,142.77999877929688,90.16020202636719,262.18572998046875,36.686370849609375,50.73967361450195
50.55390167236328,69.67955780029297,34.03609848022461,141.11000061035156,90.97207641601562,265.3445129394531,36.898319244384766,51.5940055847168
50.556304931640625,69.86085510253906,34.10469055175781,142.2100067138672,89.81703186035156,263.3114013671875,37.03963088989258,51.28199768066406
51.104251861572266,69.8279037475586,34.43046951293945,141.75999450683594,90.06812286376953,265.4534912109375,37.6048469543457,51.79458236694336
51.060997009277344,69.696044921875,33.98465347290039,141.39999389648438,90.99718475341797,265.3717346191406,37.207427978515625,51.683135986328125
48.70094299316406,69.95147705078125,33.47883605957031,144.1699981689453,88.73731231689453,258.5550537109375,36.16530227661133,50.137935638427734
49.62621307373047,69.9102783203125,33.65886688232422,144.19000244140625,89.44876098632812,261.4141845703125,36.509727478027344,50.40537643432617
49.06624221801758,70.14924621582031,33.71888732910156,145.57000732421875,88.50296020507812,260.3885192871094,36.51856231689453,49.915069580078125
49.3954963684082,70.1739730834961,33.81319046020508,145.16000366210938,89.39018249511719,262.2220458984375,36.78350830078125,50.27907180786133
50.23185348510742,70.1327896118164,34.1904182434082,144.1199951171875,91.4156723022461,265.5713806152344,37.339900970458984,50.83625030517578
50.16696548461914,70.12450408935547,34.4561882019043,143.75,91.95133972167969,265.4534912109375,37.64900207519531,50.87340545654297
49.43635940551758,70.18896484375,34.24185562133789,145.75,90.86328125,263.9012451171875,36.845333099365234,50.932830810546875
50.275115966796875,70.32109832763672,34.81627655029297,146.66000366210938,91.9596939086914,266.896728515625,38.10826110839844,51.475135803222656
51.258060455322266,69.95771789550781,35.21064758300781,143.13999938964844,94.05217742919922,270.3277893066406,39.070884704589844,52.20317459106445
51.253257751464844,70.040283203125,35.36497116088867,141.9199981689453,94.25305938720703,270.53656005859375,38.60281753540039,52.69348907470703
51.471961975097656,69.71820068359375,35.47642135620117,141.38999938964844,96.58827209472656,270.6726989746094,38.72645568847656,53.1095085144043
52.080013275146484,69.36310577392578,35.502140045166016,140.17999267578125,97.81864166259766,270.609130859375,38.94723129272461,53.54037857055664
53.735904693603516,69.32181549072266,35.750762939453125,141.02999877929688,98.08646392822266,272.5334167480469,39.0532341003418,53.436378479003906
53.61572265625,69.1896743774414,36.007965087890625,141.32000732421875,98.68910217285156,273.47747802734375,38.92075729370117,53.473533630371094
52.572689056396484,68.79324340820312,36.21372604370117,140.14999389648438,100.63090515136719,273.2959289550781,39.51246643066406,53.96383285522461
52.84906768798828,68.97493743896484,35.93080520629883,141.32000732421875,99.73532104492188,272.4518127441406,39.388824462890625,54.77360534667969
53.04133605957031,69.13185119628906,35.93080520629883,141.60000610351562,99.24149322509766,273.14166259765625,39.856903076171875,54.357566833496094
53.53881072998047,69.18144226074219,35.785057067871094,140.7100067138672,100.23751831054688,273.30499267578125,39.77742004394531,54.097564697265625
53.10382080078125,69.28053283691406,35.639312744140625,141.27999877929688,99.91947174072266,273.28680419921875,39.93930435180664,53.73353576660156
52.32754135131836,69.52826690673828,35.67360305786133,142.9499969482422,99.51771545410156,271.99560546875,39.023101806640625,53.54780960083008
52.56548309326172,69.57781219482422,35.70789337158203,143.75,99.50094604492188,271.9317321777344,39.20100784301758,53.5849609375
52.31552505493164,69.81727600097656,35.33066940307617,144.50999450683594,98.20364379882812,269.7979736328125,39.2454833984375,52.8494987487793
53.120628356933594,69.48696899414062,35.30495071411133,141.8300018310547,98.76443481445312,271.393798828125,40.03715133666992,53.0055046081543
52.84666442871094,69.60259246826172,35.29637145996094,141.7899932861328,97.95255279541016,270.82843017578125,41.32695007324219,52.72319793701172
52.58951187133789,69.67693328857422,34.84199142456055,141.05999755859375,98.53004455566406,269.36932373046875,40.48190689086914,53.102073669433594
53.827213287353516,69.72647857666016,35.0391731262207,138.8699951171875,98.50494384765625,270.61865234375,41.344749450683594,52.45576858520508
53.97623062133789,69.79435729980469,34.790550231933594,139.6300048828125,96.71380615234375,267.3997497558594,41.976295471191406,51.22254180908203
52.6231689453125,69.95158386230469,34.524784088134766,141.25999450683594,94.78874206542969,262.6762390136719,41.30025863647461,49.88534927368164
53.070167541503906,70.18333435058594,34.97059631347656,141.89999389648438,94.65373992919922,264.8282775878906,41.92292785644531,50.501949310302734
54.557823181152344,70.2992172241211,35.12490463256836,141.89999389648438,96.70391082763672,268.4118957519531,42.18088912963867,51.23741149902344
54.569847106933594,70.11712646484375,34.833412170410156,140.69000244140625,96.49298858642578,267.25384521484375,42.65232849121094,50.53166580200195
53.930564880371094,70.15025329589844,34.58479309082031,141.9199981689453,94.34159088134766,263.10479736328125,42.57228088378906,49.55103302001953
54.5626335144043,70.06746673583984,34.850563049316406,142.0500030517578,95.02496337890625,265.60333251953125,43.30168533325195,50.10078430175781
